product_id,product_category,region,current_price,optimized_price,demand_forecast,inventory_level,manufacturing_cost,supply_chain_cost,profit_margin,optimization_result
920717,Automotive,Africa,211.54,239.41,8671,4845,2524.54,516.89,-2802.02,Unchanged
192294,Energy and Building Technology,North America,783.82,805.36,8375,277,949.05,532.7,-676.39,Unchanged
903608,Industrial,Asia-Pacific,4004.39,3868.42,6484,4489,2606.1,35.15,1227.17,Improved
208570,Energy and Building Technology,Asia-Pacific,660.61,781.07,8072,1940,529.27,784.59,-532.79,Unchanged
672591,Industrial,Africa,2547.07,3009.11,5988,3382,2045.12,495.3,468.69,Unchanged
996287,Consumer Goods,North America,3954.68,4171.33,9849,3963,935.69,459.2,2776.44,Unchanged
512758,Automotive,South America,1797.65,1935.89,3543,2669,638.15,1648.64,-350.9,Unchanged
997767,Automotive,North America,4428.45,4722.51,2259,3124,1965.64,901.62,1855.25,Unchanged
829835,Energy and Building Technology,Asia-Pacific,3240.61,3033.63,5526,4673,2288.15,914.07,-168.59,Improved
553165,Automotive,Africa,969.17,1075.3,9760,4043,1365.86,1035.49,-1326.05,Unchanged
234804,Industrial,Africa,4141.06,4651.69,3259,776,1275.57,272.76,3103.36,Unchanged
386022,Industrial,Africa,3568.97,4042.07,4360,1105,1526.68,1625.49,889.9,Unchanged
155119,Automotive,South America,4761.33,4983.66,3173,4323,2796.88,1680.21,506.57,Unchanged
376166,Energy and Building Technology,North America,2956.97,3281.14,1707,3083,1722.09,1573.44,-14.39,Unchanged
687177,Energy and Building Technology,Africa,1218.59,1182.88,8056,1008,771.11,1175.86,-764.09,Improved
559646,Industrial,Europe,3488.98,3064.68,1665,740,479.14,62.65,2522.89,Improved
322668,Energy and Building Technology,Asia-Pacific,3936.54,3388.87,3108,674,2396.62,303.88,688.37,Improved
994889,Industrial,South America,4416.34,3572.11,3486,3230,1402.35,296.73,1873.03,Improved
345527,Industrial,South America,4914.7,4067.54,5382,4977,1709.68,974.19,1383.67,Improved
141184,Consumer Goods,Europe,1476.89,1561.79,6754,4689,1275.92,1723.7,-1437.83,Unchanged
866511,Automotive,Africa,2818.19,2440.38,4113,1145,1725.01,1198.27,-482.9,Improved
158556,Consumer Goods,South America,144.11,171.78,4865,3429,209.35,261.72,-299.29,Unchanged
906120,Energy and Building Technology,South America,1772.57,1931.22,9695,2540,1049.62,991.6,-110,Unchanged
623453,Energy and Building Technology,North America,3149.81,3294.05,3497,2238,1113.37,802.1,1378.58,Unchanged
152972,Energy and Building Technology,Asia-Pacific,1983.63,2363.97,4998,4689,1144.45,358.89,860.63,Unchanged
767719,Automotive,Europe,3550.18,3674.51,2635,2620,2774.8,901.23,-1.52,Unchanged
846776,Automotive,Africa,502.79,414.99,6282,2154,688.56,304.06,-577.63,Improved
789035,Industrial,South America,1852.87,1850.46,5723,4419,1964.84,175.74,-290.12,Improved
503217,Energy and Building Technology,North America,1172.11,1071.21,4263,3005,1601.86,1884.15,-2414.8,Improved
455730,Automotive,Africa,357.22,339.89,8375,1447,254.35,1916.4,-1830.86,Improved
151423,Consumer Goods,Europe,523.53,533.1,9252,3048,1873.53,1410.88,-2751.31,Unchanged
580498,Industrial,Africa,1698.66,1749.61,3589,4551,2173.07,719.81,-1143.27,Unchanged
190892,Consumer Goods,Asia-Pacific,2645.09,2669.07,9163,4150,1679.25,1274.94,-285.12,Unchanged
900016,Energy and Building Technology,Asia-Pacific,2954.26,2802.51,5479,4079,2927.75,917.77,-1043.01,Improved
145104,Industrial,Africa,2360.23,2486.87,2992,3337,953.55,51.3,1482.02,Unchanged
451213,Industrial,South America,2868.07,2694.06,3693,1924,197.3,1668.6,828.16,Improved
529848,Consumer Goods,South America,2076.44,2260.01,6198,774,257.11,1290.71,712.19,Unchanged
665670,Industrial,Asia-Pacific,3774.21,3236.47,4836,1015,1321.89,361.74,1552.84,Improved
296132,Industrial,Europe,2976.85,3383.67,5004,4773,2892.98,219.33,271.36,Unchanged
737237,Industrial,Africa,1363.37,1441,7376,4277,1829.03,1063.5,-1451.53,Unchanged
203729,Industrial,North America,2838.96,3106.56,6485,3160,511.57,138.79,2456.2,Unchanged
703981,Industrial,Europe,2601.88,2579.11,1888,1670,860.46,485.89,1232.76,Improved
956968,Industrial,North America,4518.01,5255.1,8807,195,1237.83,381.92,3635.35,Unchanged
595310,Energy and Building Technology,Europe,795.78,871.16,4596,4382,2288.79,1267.84,-2685.47,Unchanged
634660,Consumer Goods,Europe,3829.66,4509.25,1846,3339,1314.85,1133.89,2060.51,Unchanged
113366,Consumer Goods,Europe,1324.53,1415.12,3427,2970,687.95,1715.55,-988.38,Unchanged
586582,Energy and Building Technology,Europe,1898.97,1974.14,5566,1800,1981.74,1734.39,-1741.99,Unchanged
997073,Consumer Goods,South America,2534.57,3026.91,2138,2513,1322.48,1900.63,-196.2,Unchanged
145725,Industrial,South America,1380.11,1162.04,5625,289,284.49,1483.84,-606.29,Improved
203417,Energy and Building Technology,South America,1174.3,1217.21,1762,2353,1462.84,1567.45,-1813.08,Unchanged
572754,Energy and Building Technology,Africa,4931.01,5242.85,5568,571,884.44,1346.06,3012.35,Unchanged
201865,Automotive,South America,3779.36,3058.64,1130,646,2335.42,220.32,502.9,Improved
183362,Consumer Goods,Asia-Pacific,4457.75,3857.1,7866,2159,350.69,480.95,3025.46,Improved
241722,Energy and Building Technology,Africa,1659.44,1604.15,1883,1773,1973.13,1299.55,-1668.53,Improved
390997,Industrial,Africa,1729.87,1701.66,2828,4310,1850.52,1144.98,-1293.84,Improved
393364,Industrial,South America,2610.6,2571.39,8509,2905,641.16,1776.67,153.56,Improved
306965,Industrial,South America,2202.47,1891.91,8104,365,1856.47,1987.51,-1952.07,Improved
242116,Consumer Goods,Europe,1972.92,2166.33,7482,2235,1659.07,43.22,464.04,Unchanged
218378,Consumer Goods,Africa,3050.45,2554.62,4139,4232,1379.48,807.02,368.12,Improved
217504,Consumer Goods,Asia-Pacific,711.45,811.25,6979,2033,293.02,1341.3,-823.07,Unchanged
398094,Automotive,South America,1190.61,1009.78,4356,2304,291.91,1881.44,-1163.57,Improved
918742,Energy and Building Technology,Europe,115.49,136.74,3038,1796,2620.83,1477.29,-3961.38,Unchanged
382908,Consumer Goods,Europe,2748.41,2615.48,3352,3501,423.15,1404.55,787.78,Improved
146165,Automotive,Africa,3559.05,3239.02,1138,784,1203.86,796.38,1238.78,Improved
291309,Energy and Building Technology,Asia-Pacific,3100.26,3429.58,9941,4022,1680.61,1426.61,322.36,Unchanged
398153,Industrial,Asia-Pacific,3173.04,3532.18,9965,2579,454.22,1075.72,2002.24,Unchanged
359541,Industrial,South America,1947.01,2253.25,9316,141,406.75,1071.56,774.94,Unchanged
969973,Consumer Goods,North America,745.65,885.53,7207,101,560.71,442.67,-117.85,Unchanged
266574,Energy and Building Technology,North America,492.91,551.62,8125,4470,359.46,705.89,-513.73,Unchanged
163909,Automotive,Africa,577.74,674,8263,543,2215.28,1820.05,-3361.33,Unchanged
335111,Industrial,Europe,3097.9,3149.22,6532,3700,215.36,1519.24,1414.62,Unchanged
257828,Automotive,Asia-Pacific,2358.85,1961.03,4218,2129,963.03,1740.16,-742.16,Improved
409390,Consumer Goods,Asia-Pacific,3306.74,2687.3,8763,4321,447.26,1134.25,1105.79,Improved
814893,Consumer Goods,Africa,4050.14,4347.08,4979,1243,1742.49,298.43,2306.16,Unchanged
155333,Industrial,South America,1358.22,1373.46,5982,1566,57.2,160.64,1155.62,Unchanged
840581,Automotive,Asia-Pacific,4891.13,4838.73,1500,563,694.81,1077.71,3066.21,Improved
438771,Industrial,North America,1637.77,1763.41,2017,3629,935.63,111.83,715.95,Unchanged
657979,Industrial,Asia-Pacific,597.9,713.87,9918,2171,1708.44,173.27,-1167.84,Unchanged
885552,Energy and Building Technology,South America,2178.11,2190.36,9170,4702,59.04,694.99,1436.33,Unchanged
553361,Consumer Goods,South America,3984.91,3372.4,1843,4497,452.68,1370.71,1549.01,Improved
749718,Automotive,Europe,1383.01,1650.79,4292,1910,1179.72,75.54,395.53,Unchanged
213565,Energy and Building Technology,Asia-Pacific,3172.86,3333.25,3105,291,134.99,1062.84,2135.42,Unchanged
798837,Consumer Goods,Asia-Pacific,2887.54,2903.66,8642,4080,2686.7,882.88,-665.92,Unchanged
424851,Consumer Goods,North America,2151.65,2252.1,5338,2367,2341.58,1276.02,-1365.5,Unchanged
814237,Industrial,South America,4793.16,5446.99,1724,2382,638.54,616.2,4192.25,Unchanged
334398,Automotive,South America,478.4,502.82,3004,4666,2147.04,718.09,-2362.31,Unchanged
120687,Consumer Goods,North America,3066.98,2946.21,3281,4365,2897.1,1919.48,-1870.37,Improved
744100,Industrial,North America,429.18,365.47,5742,2422,2276.44,28.66,-1939.63,Improved
922573,Automotive,South America,4593.16,5318.92,1126,1992,2481.72,1338.72,1498.48,Unchanged
447103,Consumer Goods,Asia-Pacific,3990.91,4534.24,6912,4971,2932.43,1962.1,-360.29,Unchanged
486782,Automotive,North America,2416.33,2627.39,8522,1569,280.89,591.31,1755.19,Unchanged
415020,Energy and Building Technology,Asia-Pacific,4130.89,4695.57,2083,2718,519.57,874.94,3301.06,Unchanged
211018,Energy and Building Technology,South America,2765.51,2605.35,7640,115,2566.74,1998.48,-1959.87,Improved
126413,Consumer Goods,Europe,4866.37,5575.88,5173,1683,2178.31,1271.55,2126.02,Unchanged
892991,Industrial,North America,2480.26,2036.63,9078,4493,1200.55,1695.93,-859.85,Improved
296405,Consumer Goods,Asia-Pacific,537.6,575.37,6338,2100,1192.76,404.86,-1022.25,Unchanged
677357,Automotive,North America,1879.42,1808.58,7703,3761,2520.58,1641.86,-2353.86,Improved
216274,Energy and Building Technology,Asia-Pacific,3079.95,2880.5,2043,3550,2409.27,1775.24,-1304.01,Improved
450461,Automotive,Europe,2114.53,1695.76,3088,2076,1720.98,1809.74,-1834.96,Improved
866113,Industrial,South America,4666.67,4898.93,9222,2908,820.72,272.08,3806.13,Unchanged
627090,Energy and Building Technology,Africa,1797.99,1500.24,5266,3671,414.72,104.32,981.2,Improved
665851,Energy and Building Technology,North America,4086.7,4487.26,2281,2208,2618.88,683.72,1184.66,Unchanged
219960,Consumer Goods,Europe,3649.82,2966.81,1003,1567,2728.3,1549.46,-1310.95,Improved
184440,Industrial,Asia-Pacific,1102.26,951.63,2459,4989,1004.59,1200.94,-1253.9,Improved
163115,Consumer Goods,South America,4728.43,5262.86,1591,2665,684.15,906.1,3672.61,Unchanged
985085,Consumer Goods,Asia-Pacific,4563.55,4965.81,4554,1737,2483.62,1217.83,1264.36,Unchanged
264661,Energy and Building Technology,Africa,4026.22,3864.84,8075,1158,1177.48,640.41,2046.95,Improved
963638,Consumer Goods,North America,1789.83,1584.61,3366,394,2828.28,469.6,-1713.27,Improved
429869,Automotive,Africa,3270.49,2655.45,1020,3686,831.85,516.31,1307.29,Improved
437248,Automotive,Asia-Pacific,3515.54,4110.06,7218,4327,2258.61,455.83,1395.62,Unchanged
786694,Consumer Goods,North America,1001.92,827.31,5129,1801,123.56,87.54,616.21,Improved
287794,Industrial,Africa,2772.77,2937.86,3478,390,1856.45,1854.28,-772.87,Unchanged
386223,Industrial,South America,399.96,406.65,2539,3994,203.87,1807.89,-1605.11,Unchanged
488181,Industrial,Asia-Pacific,1217.07,1275.74,2623,4446,2579.45,1617.21,-2920.92,Unchanged
809766,Consumer Goods,South America,3779.96,3523.65,2129,3327,434.9,968.59,2120.16,Improved
686347,Automotive,Europe,229.93,230.22,5243,891,234.07,641.66,-645.51,Unchanged
861800,Automotive,North America,3305.44,2759.82,8393,2563,268,1867.85,623.97,Improved
642442,Automotive,South America,1583.53,1437.09,7072,2529,1471.11,1040.35,-1074.37,Improved
874696,Automotive,South America,3302.72,3825.74,8948,1642,1616.91,891.12,1317.71,Unchanged
166351,Consumer Goods,North America,323.08,275,5310,232,2574.71,1805.35,-4105.06,Improved
289985,Consumer Goods,North America,248.56,227.06,8636,2274,768.12,1093.25,-1634.31,Improved
163305,Energy and Building Technology,Africa,2271.37,1989.08,2322,2264,2909.23,1258.92,-2179.07,Improved
144902,Industrial,Asia-Pacific,3876.33,3417.99,1519,4335,169.1,1461.88,1787.01,Improved
457272,Industrial,North America,3854.19,3778.1,5191,2234,1425.07,586.15,1766.88,Improved
348652,Automotive,Africa,3952.33,3993.31,5284,456,1481.82,1310.46,1201.03,Unchanged
875035,Consumer Goods,South America,4503.4,4833.52,4925,123,813.67,1092.86,2926.99,Unchanged
624619,Automotive,Europe,1744.01,1605.2,3908,4123,2631.9,1836.59,-2863.29,Improved
414340,Automotive,Africa,4968.44,5732.61,7640,367,694.16,822.02,4216.43,Unchanged
889182,Automotive,South America,1364.55,1439.96,9763,3169,2425.31,960.07,-1945.42,Unchanged
581770,Industrial,Asia-Pacific,3277.23,3432.79,5655,1565,1975.16,1937.14,-479.51,Unchanged
384686,Consumer Goods,North America,4953,4548.22,2334,4879,861.83,554.85,3131.54,Improved
970689,Automotive,South America,1407.8,1607.96,3056,4703,97.2,1301.94,208.82,Unchanged
286002,Consumer Goods,Africa,521.58,423.94,6458,4547,1258.68,37.47,-872.21,Improved
457242,Consumer Goods,Africa,1904.04,1611.98,4342,2474,2183.71,1069.12,-1640.85,Improved
539470,Automotive,Europe,4658.74,5198.1,2474,3093,2982.48,257.11,1958.51,Unchanged
316256,Industrial,South America,1345.63,1250,8867,337,1678.56,1296.96,-1725.52,Improved
591214,Automotive,Africa,2945.57,2632.01,5973,489,2076.27,234.56,321.18,Improved
204038,Energy and Building Technology,Europe,4072.6,4372.95,7954,846,2559.63,1688.44,124.88,Unchanged
287161,Automotive,South America,4903.85,4719.03,5743,1280,1083.89,567.91,3067.23,Improved
578919,Consumer Goods,Africa,742.85,791.47,3633,1996,1867.14,1504.17,-2579.84,Unchanged
520626,Energy and Building Technology,Africa,3673.57,3374.18,1749,4936,657.28,720.44,1996.46,Improved
105088,Consumer Goods,North America,1150.22,1235.25,2819,2362,2674.98,1845.81,-3285.54,Unchanged
246896,Industrial,Africa,1177.41,1070.52,9688,545,422.21,1250.02,-601.71,Improved
590956,Industrial,Europe,1240.55,1447.08,5078,1930,1258.41,1860.97,-1672.3,Unchanged
131686,Energy and Building Technology,Asia-Pacific,4543.48,5366.44,9709,1279,2275.3,425.57,2665.57,Unchanged
437078,Energy and Building Technology,Africa,4184.75,4723.52,8602,464,2967.12,1239.98,516.42,Unchanged
241945,Automotive,Europe,1255.48,1027.76,5485,2889,2417.27,158.56,-1548.07,Improved
696953,Consumer Goods,Asia-Pacific,1099.56,1195.3,9498,1038,569.22,724.19,-98.11,Unchanged
263268,Automotive,Asia-Pacific,1789.29,2099.91,2319,2445,2882.5,1699.24,-2481.83,Unchanged
396270,Consumer Goods,Asia-Pacific,4296.04,4025.18,5220,1767,373.67,455.03,3196.48,Improved
780557,Consumer Goods,South America,4848.59,5622.53,2853,4381,157.19,1385.25,4080.09,Unchanged
652846,Consumer Goods,Europe,1433.79,1239.44,4542,3936,611.52,1223.04,-595.12,Improved
973611,Industrial,South America,4884.91,5812.46,4389,468,1024.98,442.06,4345.42,Unchanged
795598,Industrial,North America,4235.09,3480.54,6147,646,1788.54,1774.34,-82.34,Improved
109961,Energy and Building Technology,Africa,3974.78,4077.26,5406,3059,2853.39,1294.83,-70.96,Unchanged
846086,Industrial,North America,2393.49,2777,2062,4358,715.62,361.93,1699.45,Unchanged
660251,Consumer Goods,North America,3932,4313.74,2701,4402,1438.73,186.43,2688.58,Unchanged
725431,Consumer Goods,Europe,853.53,793.94,9206,3453,1879.58,1614.59,-2700.23,Improved
954808,Energy and Building Technology,North America,1380.05,1342.02,9504,1909,916.79,128.65,296.58,Improved
197281,Consumer Goods,Europe,4861.45,4667.22,2599,4812,1565.27,31.75,3070.2,Improved
566580,Energy and Building Technology,Europe,768.59,782.06,2303,1950,1561.72,1645.44,-2425.1,Unchanged
225148,Energy and Building Technology,Asia-Pacific,2411.05,1938.09,6753,1606,2298.58,1751.37,-2111.86,Improved
436916,Industrial,Africa,2418.18,2122.66,5243,3244,302.07,1849.91,-29.32,Improved
526583,Automotive,North America,123.88,108.51,3002,4749,2093.31,1304.4,-3289.2,Improved
698704,Automotive,North America,2582.61,2791.32,3259,2532,737.29,1618.01,436.02,Unchanged
608857,Energy and Building Technology,Asia-Pacific,1681.89,1431.17,6492,3854,2745,1398.7,-2712.53,Improved
781226,Automotive,North America,4592.03,3885.61,9348,2505,711.62,305.85,2868.14,Improved
182116,Energy and Building Technology,Africa,3922.24,3900.64,4919,3061,817.05,611.86,2471.73,Improved
446498,Automotive,Africa,4237.3,3753.26,6027,2738,2405.53,926.17,421.56,Improved
282626,Automotive,North America,894.05,814.71,6063,4785,1114.78,921.9,-1221.97,Improved
614466,Industrial,Europe,2727.05,2823.19,7900,2087,1483.1,195.9,1144.19,Unchanged
893509,Industrial,Africa,1310.83,1547.23,1064,774,2671.02,131.22,-1255.01,Unchanged
718074,Consumer Goods,Asia-Pacific,1023.59,1011.48,8382,2456,198.66,715.33,97.49,Improved
664568,Energy and Building Technology,Europe,3911.51,3368.05,7817,663,1380.19,1216.57,771.29,Improved
861941,Consumer Goods,Asia-Pacific,1077.28,931.3,6878,555,1643.33,1478.88,-2190.91,Improved
377309,Automotive,Asia-Pacific,1287.73,1049.7,5929,4018,1481.77,1657.66,-2089.73,Improved
574937,Energy and Building Technology,Europe,635.6,602.3,5115,4000,2479.56,889.79,-2767.05,Improved
932087,Consumer Goods,Europe,266.55,276.89,6994,3262,2547.02,1292.89,-3563.02,Unchanged
859054,Industrial,Europe,4454.35,3781,4793,750,2382.25,1864.58,-465.83,Improved
564548,Industrial,Asia-Pacific,3878.55,4306.04,4448,2074,1688.62,1422.76,1194.66,Unchanged
788514,Industrial,Europe,740.06,657.18,8240,3354,2015.58,784.22,-2142.62,Improved
191371,Industrial,South America,2224.94,2173.93,8309,2382,218.61,143.81,1811.51,Improved
694357,Automotive,Africa,2929.07,2792.47,9668,3358,2501.68,107.12,183.67,Improved
109324,Automotive,Africa,1602.11,1426.18,6338,1410,1025.31,510.05,-109.18,Improved
177094,Automotive,Africa,1441.66,1729.98,3746,4031,2633.32,1659.48,-2562.82,Unchanged
948127,Automotive,South America,4865.45,5632.81,3507,4330,71.05,1464.56,4097.2,Unchanged
711020,Energy and Building Technology,Europe,1852.23,1749.72,2105,878,520.11,1584.29,-354.68,Improved
894662,Energy and Building Technology,North America,657.07,708.29,4778,2053,109.81,771.36,-172.88,Unchanged
285289,Automotive,Africa,3840.09,4570.21,6935,2547,2955.63,1389.07,225.51,Unchanged
974816,Industrial,Africa,1375.39,1176.91,7710,1109,1052.99,1024,-900.08,Improved
978210,Consumer Goods,Africa,4773.12,4926.3,9861,4063,2309.91,269.22,2347.17,Unchanged
642298,Consumer Goods,Africa,4300.24,3859.14,7525,359,1832.23,874.44,1152.47,Improved
497876,Automotive,North America,1399.57,1534.28,7846,1838,1974.16,1317.27,-1757.15,Unchanged
358504,Consumer Goods,Asia-Pacific,289.76,283.57,2122,498,220.68,1799.34,-1736.45,Improved
979140,Energy and Building Technology,Asia-Pacific,4187.62,3868.79,1618,4968,1808.07,736.71,1324.01,Improved
719796,Consumer Goods,North America,2152.34,2040.58,6583,1664,2682.94,81.61,-723.97,Improved
785701,Energy and Building Technology,South America,3261.28,3640.86,3280,3909,1446.97,1016.04,1177.85,Unchanged
268319,Automotive,Europe,4525.2,4955.44,4416,2086,157.57,1808.75,2989.12,Unchanged
340201,Energy and Building Technology,Africa,2884.69,2924.92,2372,3801,769.14,782.39,1373.39,Unchanged
299644,Consumer Goods,Africa,4414.56,4664.79,2513,1813,680.24,557.5,3427.05,Unchanged
